image_name,venus,jupiter,saturn,apollo,mercury,luna,mars,heart_center
Hand_0009855.jpg,0.056,0.101,0.121,0.215,0.107,0.066,0.228,0.143
Hand_0009856.jpg,0.051,0.101,0.109,0.201,0.107,0.056,0.289,0.135
Hand_0009857.jpg,0.051,0.101,0.113,0.204,0.107,0.056,0.264,0.134
Hand_0009858.jpg,0.053,0.101,0.116,0.209,0.107,0.056,0.27,0.134
Hand_0009859.jpg,0.054,0.101,0.115,0.208,0.107,0.056,0.268,0.134
Hand_0009860.jpg,0.074,0.101,0.119,0.209,0.107,0.056,0.219,0.137
Hand_0009861.jpg,0.074,0.101,0.119,0.211,0.107,0.056,0.221,0.137
Hand_0009862.jpg,0.081,0.101,0.12,0.21,0.107,0.056,0.213,0.137
Hand_0009863.jpg,0.079,0.101,0.119,0.207,0.107,0.056,0.214,0.138
Hand_0009864.jpg,0.089,0.117,0.127,0.173,0.107,0.056,0.099,0.162
Hand_0009865.jpg,0.07,0.134,0.105,0.186,0.107,0.067,0.131,0.174
Hand_0009866.jpg,0.052,0.103,0.131,0.18,0.107,0.08,0.146,0.168
Hand_0009867.jpg,0.052,0.101,0.121,0.181,0.107,0.056,0.156,0.188
Hand_0009868.jpg,0.052,0.101,0.123,0.179,0.107,0.056,0.153,0.198
Hand_0009869.jpg,0.052,0.101,0.129,0.178,0.107,0.056,0.154,0.204
Hand_0009870.jpg,0.073,0.104,0.126,0.184,0.107,0.056,0.15,0.198
Hand_0009871.jpg,0.086,0.11,0.127,0.186,0.107,0.068,0.149,0.212
Hand_0009872.jpg,0.088,0.117,0.128,0.188,0.107,0.091,0.146,0.214
Hand_0009873.jpg,0.088,0.117,0.13,0.193,0.107,0.104,0.141,0.208
Hand_0009874.jpg,0.051,0.101,0.102,0.304,0.114,0.098,0.283,0.207
Hand_0009875.jpg,0.051,0.101,0.111,0.325,0.113,0.099,0.295,0.21
Hand_0009876.jpg,0.051,0.101,0.154,0.758,0.185,0.12,0.226,0.141
Hand_0009877.jpg,0.051,0.101,0.191,0.735,0.175,0.06,0.294,0.199
Hand_0009878.jpg,0.051,0.101,0.193,0.738,0.189,0.063,0.288,0.172
Hand_0009879.jpg,0.051,0.101,0.173,0.735,0.158,0.097,0.206,0.181
Hand_0009880.jpg,0.051,0.101,0.169,0.729,0.146,0.14,0.188,0.181
Hand_0009881.jpg,0.051,0.101,0.172,0.735,0.144,0.137,0.186,0.179
Hand_0009882.jpg,0.064,0.101,0.154,0.239,0.107,0.101,0.193,0.127
Hand_0009883.jpg,0.062,0.101,0.154,0.247,0.107,0.096,0.203,0.128
Hand_0009884.jpg,0.055,0.101,0.154,0.252,0.107,0.093,0.206,0.129
Hand_0009885.jpg,0.054,0.101,0.152,0.255,0.107,0.095,0.208,0.129
Hand_0009886.jpg,0.052,0.101,0.153,0.24,0.107,0.101,0.213,0.127
Hand_0009887.jpg,0.051,0.101,0.155,0.195,0.107,0.056,0.244,0.139
Hand_0009888.jpg,0.051,0.101,0.157,0.19,0.107,0.062,0.204,0.135
Hand_0009889.jpg,0.071,0.101,0.163,0.188,0.107,0.083,0.175,0.13
Hand_0009890.jpg,0.051,0.101,0.203,0.101,0.107,0.056,0.448,0.245
Hand_0009891.jpg,0.051,0.101,0.2,0.101,0.107,0.056,0.477,0.247
Hand_0009892.jpg,0.051,0.101,0.197,0.101,0.107,0.056,0.473,0.225
Hand_0009893.jpg,0.051,0.101,0.198,0.101,0.107,0.056,0.459,0.228
Hand_0009894.jpg,0.051,0.101,0.196,0.101,0.107,0.056,0.451,0.23
Hand_0009895.jpg,0.051,0.101,0.197,0.101,0.107,0.056,0.438,0.234
Hand_0009896.jpg,0.051,0.101,0.196,0.101,0.107,0.056,0.388,0.238
Hand_0009897.jpg,0.051,0.101,0.198,0.101,0.107,0.056,0.355,0.246
Hand_0009898.jpg,0.051,0.101,0.197,0.101,0.107,0.056,0.351,0.238
Hand_0009899.jpg,0.051,0.101,0.193,0.103,0.107,0.056,0.364,0.234
Hand_0009900.jpg,0.051,0.101,0.193,0.103,0.107,0.056,0.358,0.234
Hand_0009901.jpg,0.051,0.101,0.193,0.103,0.107,0.056,0.35,0.239
Hand_0009902.jpg,0.051,0.101,0.194,0.101,0.107,0.056,0.343,0.241
Hand_0009903.jpg,0.089,0.102,0.247,0.101,0.107,0.056,0.249,0.165
Hand_0009904.jpg,0.077,0.101,0.251,0.101,0.107,0.056,0.238,0.16
Hand_0009905.jpg,0.071,0.102,0.239,0.101,0.107,0.056,0.267,0.153
Hand_0009908.jpg,0.051,0.101,0.114,0.101,0.107,0.056,0.374,0.223
Hand_0009909.jpg,0.051,0.101,0.114,0.101,0.107,0.056,0.34,0.209
Hand_0009910.jpg,0.051,0.101,0.143,0.101,0.107,0.056,0.355,0.193
Hand_0009911.jpg,0.051,0.107,0.147,0.101,0.107,0.056,0.363,0.161
Hand_0009912.jpg,0.053,0.11,0.15,0.101,0.107,0.056,0.358,0.162
Hand_0009913.jpg,0.057,0.113,0.148,0.101,0.107,0.056,0.336,0.165
Hand_0009914.jpg,0.051,0.111,0.147,0.101,0.107,0.056,0.471,0.16
Hand_0009915.jpg,0.051,0.101,0.145,0.101,0.107,0.056,0.471,0.191
Hand_0009916.jpg,0.051,0.101,0.146,0.101,0.107,0.056,0.456,0.216
Hand_0009917.jpg,0.051,0.101,0.148,0.101,0.107,0.056,0.483,0.213
Hand_0009918.jpg,0.051,0.101,0.147,0.101,0.107,0.056,0.443,0.213
Hand_0009919.jpg,0.055,0.101,0.15,0.101,0.107,0.056,0.433,0.211
Hand_0009920.jpg,0.057,0.101,0.148,0.101,0.107,0.056,0.357,0.203
Hand_0009921.jpg,0.059,0.101,0.15,0.101,0.107,0.056,0.319,0.21
Hand_0009924.jpg,0.051,0.13,0.126,0.101,0.107,0.056,0.378,0.182
Hand_0009925.jpg,0.051,0.123,0.101,0.101,0.107,0.056,0.378,0.191
Hand_0009926.jpg,0.051,0.123,0.103,0.101,0.107,0.056,0.369,0.2
Hand_0009927.jpg,0.051,0.105,0.127,0.101,0.107,0.056,0.372,0.206
Hand_0009928.jpg,0.051,0.112,0.135,0.101,0.107,0.056,0.369,0.209
Hand_0009929.jpg,0.051,0.105,0.134,0.101,0.107,0.056,0.375,0.202
Hand_0009930.jpg,0.051,0.118,0.137,0.101,0.107,0.056,0.4,0.224
Hand_0009931.jpg,0.051,0.126,0.136,0.101,0.107,0.056,0.411,0.221
Hand_0009932.jpg,0.051,0.135,0.137,0.101,0.107,0.056,0.425,0.201
Hand_0009933.jpg,0.051,0.153,0.136,0.101,0.107,0.056,0.424,0.167
Hand_0009934.jpg,0.051,0.155,0.139,0.101,0.107,0.056,0.388,0.163
Hand_0009935.jpg,0.051,0.161,0.138,0.101,0.107,0.056,0.344,0.177
Hand_0009936.jpg,0.051,0.176,0.137,0.101,0.107,0.056,0.309,0.181
Hand_0009937.jpg,0.051,0.218,0.137,0.101,0.107,0.056,0.314,0.186
Hand_0009939.jpg,0.051,0.101,0.1,0.11,0.107,0.056,0.434,0.238
Hand_0009940.jpg,0.051,0.101,0.097,0.115,0.107,0.056,0.404,0.25
Hand_0009941.jpg,0.051,0.101,0.098,0.115,0.107,0.056,0.354,0.249
Hand_0009942.jpg,0.051,0.101,0.097,0.115,0.107,0.056,0.311,0.243
Hand_0009943.jpg,0.051,0.101,0.095,0.119,0.107,0.056,0.306,0.228
Hand_0009944.jpg,0.051,0.101,0.103,0.136,0.107,0.056,0.307,0.196
Hand_0009945.jpg,0.051,0.101,0.11,0.143,0.107,0.056,0.303,0.185
Hand_0009946.jpg,0.051,0.101,0.116,0.146,0.107,0.056,0.303,0.184
Hand_0009947.jpg,0.051,0.101,0.119,0.15,0.107,0.056,0.307,0.181
Hand_0009948.jpg,0.051,0.101,0.119,0.154,0.107,0.056,0.306,0.185
Hand_0009950.jpg,0.051,0.194,0.141,0.101,0.107,0.056,0.485,0.173
Hand_0009951.jpg,0.051,0.199,0.156,0.101,0.107,0.056,0.494,0.187
Hand_0009952.jpg,0.051,0.186,0.106,0.101,0.107,0.056,0.449,0.161
Hand_0009953.jpg,0.051,0.191,0.101,0.101,0.107,0.056,0.38,0.163
Hand_0009954.jpg,0.051,0.166,0.245,0.101,0.107,0.056,0.313,0.163
Hand_0009955.jpg,0.051,0.163,0.208,0.101,0.107,0.056,0.288,0.15
Hand_0009956.jpg,0.051,0.216,0.144,0.101,0.107,0.056,0.275,0.135
Hand_0009957.jpg,0.051,0.167,0.191,0.101,0.107,0.056,0.276,0.15
Hand_0009958.jpg,0.051,0.155,0.242,0.101,0.107,0.056,0.286,0.163
Hand_0009959.jpg,0.051,0.158,0.245,0.101,0.107,0.056,0.295,0.16
Hand_0009960.jpg,0.051,0.167,0.253,0.101,0.107,0.056,0.292,0.16
Hand_0009961.jpg,0.051,0.17,0.255,0.101,0.107,0.056,0.298,0.162
Hand_0009962.jpg,0.051,0.17,0.262,0.101,0.107,0.07,0.294,0.158
Hand_0009963.jpg,0.077,0.169,0.261,0.101,0.107,0.079,0.295,0.162
Hand_0009964.jpg,0.087,0.172,0.254,0.101,0.107,0.089,0.296,0.164
Hand_0009965.jpg,0.087,0.171,0.257,0.101,0.107,0.089,0.291,0.159
Hand_0009966.jpg,0.092,0.171,0.258,0.101,0.107,0.091,0.285,0.157
Hand_0009967.jpg,0.092,0.173,0.244,0.101,0.107,0.093,0.283,0.157
Hand_0009968.jpg,0.092,0.173,0.258,0.101,0.107,0.092,0.29,0.16
Hand_0009969.jpg,0.092,0.173,0.253,0.101,0.107,0.093,0.287,0.165
Hand_0009970.jpg,0.092,0.171,0.255,0.101,0.107,0.094,0.285,0.16
Hand_0009971.jpg,0.093,0.172,0.263,0.101,0.107,0.094,0.29,0.16
Hand_0009972.jpg,0.091,0.172,0.266,0.101,0.107,0.093,0.291,0.162
Hand_0009973.jpg,0.092,0.173,0.287,0.101,0.107,0.093,0.284,0.16
Hand_0009974.jpg,0.093,0.173,0.27,0.101,0.107,0.093,0.295,0.158
Hand_0009975.jpg,0.092,0.174,0.274,0.101,0.107,0.093,0.281,0.161
Hand_0009976.jpg,0.092,0.174,0.237,0.101,0.107,0.093,0.275,0.156
Hand_0009977.jpg,0.093,0.175,0.274,0.101,0.107,0.093,0.275,0.159
Hand_0009978.jpg,0.092,0.173,0.278,0.101,0.107,0.092,0.273,0.162
Hand_0009979.jpg,0.09,0.173,0.284,0.101,0.107,0.092,0.277,0.158
Hand_0009980.jpg,0.091,0.173,0.295,0.101,0.107,0.092,0.271,0.157
Hand_0009981.jpg,0.091,0.171,0.285,0.101,0.107,0.093,0.273,0.158
Hand_0009982.jpg,0.09,0.172,0.29,0.101,0.107,0.092,0.273,0.157
Hand_0009983.jpg,0.093,0.173,0.272,0.101,0.107,0.092,0.271,0.162
Hand_0009984.jpg,0.093,0.175,0.278,0.101,0.107,0.092,0.276,0.16
Hand_0009985.jpg,0.093,0.173,0.273,0.101,0.107,0.092,0.272,0.161
Hand_0009986.jpg,0.092,0.174,0.267,0.101,0.107,0.092,0.274,0.16
Hand_0009987.jpg,0.092,0.174,0.283,0.101,0.107,0.093,0.273,0.158
Hand_0009988.jpg,0.092,0.173,0.285,0.101,0.107,0.092,0.274,0.158
Hand_0009989.jpg,0.092,0.173,0.286,0.101,0.107,0.092,0.271,0.16
Hand_0009990.jpg,0.092,0.173,0.284,0.101,0.107,0.092,0.278,0.161
Hand_0009991.jpg,0.051,0.2,0.133,0.165,0.107,0.056,0.393,0.288
Hand_0009992.jpg,0.051,0.209,0.143,0.181,0.107,0.056,0.411,0.293
Hand_0009993.jpg,0.051,0.207,0.115,0.181,0.107,0.056,0.393,0.285
Hand_0009995.jpg,0.065,0.215,0.198,0.106,0.107,0.056,0.19,0.196
Hand_0009996.jpg,0.066,0.219,0.224,0.103,0.107,0.056,0.165,0.184
Hand_0009997.jpg,0.066,0.218,0.226,0.103,0.107,0.056,0.168,0.187
Hand_0009998.jpg,0.071,0.224,0.19,0.107,0.107,0.056,0.159,0.176
Hand_0009999.jpg,0.09,0.223,0.21,0.107,0.107,0.056,0.167,0.179
Hand_0010000.jpg,0.105,0.219,0.235,0.106,0.107,0.056,0.18,0.191
Hand_0010001.jpg,0.111,0.223,0.223,0.109,0.107,0.056,0.185,0.187
Hand_0010002.jpg,0.103,0.223,0.219,0.114,0.107,0.056,0.195,0.183
Hand_0010003.jpg,0.101,0.223,0.217,0.117,0.107,0.056,0.193,0.185
Hand_0010004.jpg,0.119,0.225,0.216,0.114,0.107,0.056,0.196,0.187
Hand_0010005.jpg,0.08,0.222,0.222,0.107,0.107,0.056,0.183,0.196
Hand_0010006.jpg,0.062,0.22,0.222,0.101,0.107,0.056,0.184,0.188
Hand_0010007.jpg,0.063,0.223,0.232,0.101,0.107,0.056,0.183,0.185
Hand_0010008.jpg,0.065,0.221,0.234,0.101,0.107,0.056,0.174,0.182
Hand_0010009.jpg,0.066,0.244,0.217,0.101,0.107,0.056,0.166,0.184
Hand_0010010.jpg,0.067,0.245,0.207,0.101,0.107,0.056,0.168,0.179
Hand_0010011.jpg,0.068,0.25,0.208,0.101,0.107,0.056,0.164,0.186
Hand_0010016.jpg,0.051,0.101,0.125,0.288,0.107,0.056,0.468,0.271
Hand_0010017.jpg,0.051,0.101,0.128,0.292,0.107,0.056,0.469,0.27
Hand_0010018.jpg,0.051,0.101,0.102,0.193,0.107,0.056,0.35,0.184
Hand_0010019.jpg,0.051,0.101,0.116,0.163,0.107,0.06,0.239,0.145
Hand_0010020.jpg,0.051,0.101,0.089,0.175,0.107,0.075,0.145,0.132
Hand_0010021.jpg,0.051,0.101,0.112,0.13,0.107,0.074,0.168,0.131
Hand_0010024.jpg,0.051,0.101,0.11,0.176,0.107,0.056,0.316,0.158
Hand_0010025.jpg,0.051,0.101,0.103,0.175,0.107,0.056,0.309,0.166
Hand_0010026.jpg,0.051,0.101,0.089,0.216,0.107,0.056,0.304,0.157
Hand_0010027.jpg,0.051,0.101,0.131,0.175,0.107,0.056,0.318,0.167
Hand_0010028.jpg,0.051,0.101,0.093,0.171,0.107,0.056,0.304,0.168
Hand_0010029.jpg,0.051,0.101,0.101,0.175,0.107,0.056,0.306,0.172
Hand_0010030.jpg,0.051,0.101,0.11,0.177,0.107,0.056,0.301,0.173
Hand_0010031.jpg,0.051,0.101,0.123,0.182,0.107,0.056,0.301,0.167
Hand_0010032.jpg,0.102,0.101,0.131,0.179,0.107,0.056,0.289,0.164
Hand_0010033.jpg,0.101,0.101,0.113,0.179,0.107,0.056,0.258,0.161
Hand_0010034.jpg,0.051,0.101,0.088,0.143,0.107,0.056,0.291,0.238
Hand_0010035.jpg,0.051,0.101,0.088,0.148,0.107,0.056,0.296,0.236
Hand_0010036.jpg,0.051,0.101,0.089,0.148,0.107,0.056,0.295,0.235
Hand_0010037.jpg,0.051,0.101,0.088,0.15,0.107,0.056,0.291,0.224
Hand_0010038.jpg,0.051,0.101,0.091,0.145,0.107,0.056,0.301,0.234
Hand_0010039.jpg,0.051,0.101,0.089,0.141,0.107,0.056,0.297,0.234
Hand_0010040.jpg,0.051,0.101,0.088,0.143,0.107,0.056,0.291,0.237
Hand_0010041.jpg,0.052,0.138,0.09,0.14,0.107,0.097,0.163,0.181
Hand_0010042.jpg,0.055,0.138,0.091,0.142,0.107,0.099,0.16,0.184
Hand_0010043.jpg,0.053,0.14,0.092,0.14,0.107,0.099,0.161,0.183
Hand_0010044.jpg,0.051,0.138,0.092,0.139,0.107,0.098,0.163,0.182
Hand_0010045.jpg,0.051,0.136,0.093,0.14,0.107,0.098,0.163,0.183
Hand_0010046.jpg,0.051,0.101,0.097,0.148,0.107,0.056,0.303,0.231
Hand_0010047.jpg,0.051,0.101,0.099,0.15,0.107,0.056,0.301,0.219
Hand_0010048.jpg,0.051,0.101,0.098,0.152,0.107,0.056,0.309,0.212
Hand_0010049.jpg,0.051,0.101,0.092,0.151,0.107,0.056,0.305,0.21
Hand_0010050.jpg,0.053,0.101,0.088,0.15,0.107,0.056,0.3,0.207
Hand_0010051.jpg,0.052,0.101,0.088,0.149,0.107,0.082,0.211,0.183
Hand_0010052.jpg,0.051,0.102,0.088,0.147,0.107,0.087,0.191,0.178
Hand_0010053.jpg,0.051,0.129,0.093,0.144,0.107,0.097,0.168,0.184
Hand_0010054.jpg,0.051,0.133,0.09,0.152,0.107,0.1,0.157,0.174
Hand_0010056.jpg,0.051,0.101,0.143,0.204,0.107,0.067,0.27,0.163
Hand_0010057.jpg,0.051,0.101,0.146,0.209,0.107,0.068,0.278,0.165
Hand_0010058.jpg,0.051,0.101,0.151,0.214,0.107,0.058,0.266,0.195
Hand_0010059.jpg,0.051,0.101,0.159,0.217,0.107,0.06,0.261,0.176
Hand_0010060.jpg,0.051,0.101,0.154,0.216,0.107,0.061,0.277,0.174
Hand_0010061.jpg,0.051,0.101,0.151,0.212,0.107,0.06,0.304,0.181
Hand_0010062.jpg,0.051,0.101,0.149,0.213,0.107,0.095,0.303,0.183
Hand_0010063.jpg,0.051,0.101,0.147,0.221,0.107,0.13,0.23,0.182
Hand_0010064.jpg,0.051,0.101,0.148,0.233,0.107,0.153,0.226,0.198
Hand_0010065.jpg,0.051,0.101,0.153,0.227,0.107,0.155,0.218,0.186
Hand_0010066.jpg,0.051,0.101,0.149,0.226,0.107,0.146,0.221,0.211
Hand_0010069.jpg,0.051,0.101,0.151,0.192,0.107,0.068,0.169,0.129
Hand_0010070.jpg,0.051,0.101,0.099,0.167,0.107,0.056,0.171,0.142
Hand_0010071.jpg,0.051,0.101,0.097,0.189,0.107,0.056,0.275,0.208
Hand_0010072.jpg,0.051,0.101,0.093,0.18,0.107,0.056,0.354,0.261
Hand_0010073.jpg,0.051,0.101,0.092,0.172,0.107,0.056,0.328,0.265
Hand_0010074.jpg,0.051,0.101,0.094,0.174,0.107,0.056,0.323,0.262
Hand_0010075.jpg,0.051,0.101,0.098,0.175,0.107,0.056,0.304,0.238
Hand_0010076.jpg,0.051,0.101,0.109,0.173,0.107,0.056,0.281,0.214
Hand_0010077.jpg,0.051,0.101,0.116,0.173,0.107,0.056,0.286,0.223
Hand_0010078.jpg,0.051,0.101,0.115,0.173,0.107,0.056,0.278,0.226
Hand_0010079.jpg,0.051,0.101,0.115,0.174,0.107,0.056,0.277,0.225
Hand_0010080.jpg,0.051,0.101,0.116,0.175,0.107,0.056,0.281,0.223
Hand_0010081.jpg,0.06,0.101,0.119,0.177,0.107,0.056,0.274,0.227
Hand_0010082.jpg,0.067,0.101,0.119,0.184,0.107,0.056,0.256,0.189
Hand_0010083.jpg,0.066,0.101,0.123,0.166,0.11,0.099,0.243,0.163
Hand_0010084.jpg,0.067,0.101,0.132,0.161,0.114,0.081,0.246,0.164
Hand_0010085.jpg,0.067,0.101,0.135,0.161,0.111,0.075,0.245,0.165
Hand_0010086.jpg,0.067,0.101,0.134,0.164,0.109,0.073,0.244,0.165
Hand_0010087.jpg,0.069,0.101,0.138,0.165,0.108,0.104,0.232,0.163
Hand_0010088.jpg,0.091,0.101,0.138,0.167,0.109,0.11,0.218,0.164
Hand_0010089.jpg,0.08,0.101,0.131,0.175,0.107,0.096,0.196,0.171
Hand_0010090.jpg,0.081,0.101,0.133,0.177,0.107,0.092,0.189,0.167
Hand_0010091.jpg,0.081,0.101,0.137,0.173,0.107,0.085,0.192,0.167
Hand_0010092.jpg,0.079,0.101,0.137,0.177,0.107,0.08,0.194,0.167
Hand_0010093.jpg,0.082,0.101,0.138,0.175,0.107,0.063,0.183,0.168
Hand_0010095.jpg,0.051,0.101,0.145,0.238,0.107,0.056,0.503,0.191
Hand_0010096.jpg,0.051,0.101,0.146,0.243,0.107,0.056,0.502,0.188
Hand_0010097.jpg,0.051,0.101,0.146,0.238,0.107,0.056,0.506,0.19
Hand_0010098.jpg,0.051,0.101,0.146,0.255,0.107,0.056,0.528,0.187
Hand_0010099.jpg,0.051,0.101,0.146,0.258,0.107,0.056,0.525,0.179
Hand_0010100.jpg,0.051,0.101,0.145,0.26,0.107,0.056,0.531,0.174
Hand_0010101.jpg,0.051,0.101,0.147,0.256,0.107,0.056,0.487,0.179
Hand_0010102.jpg,0.051,0.101,0.148,0.23,0.107,0.056,0.464,0.19
Hand_0010103.jpg,0.051,0.101,0.148,0.213,0.107,0.058,0.419,0.196
Hand_0010104.jpg,0.051,0.101,0.147,0.193,0.109,0.058,0.384,0.2
Hand_0010105.jpg,0.051,0.101,0.148,0.176,0.126,0.061,0.396,0.196
Hand_0010106.jpg,0.051,0.101,0.146,0.169,0.135,0.066,0.428,0.203
Hand_0010107.jpg,0.051,0.101,0.148,0.163,0.142,0.064,0.422,0.196
Hand_0010108.jpg,0.051,0.101,0.104,0.161,0.107,0.056,0.398,0.287
Hand_0010109.jpg,0.051,0.101,0.105,0.159,0.107,0.056,0.395,0.288
Hand_0010110.jpg,0.051,0.101,0.105,0.158,0.107,0.056,0.367,0.274
Hand_0010111.jpg,0.051,0.101,0.11,0.165,0.107,0.056,0.367,0.268
Hand_0010112.jpg,0.051,0.101,0.109,0.164,0.107,0.056,0.349,0.268
Hand_0010113.jpg,0.051,0.101,0.108,0.163,0.107,0.056,0.331,0.272
Hand_0010114.jpg,0.051,0.101,0.163,0.219,0.107,0.056,0.348,0.258
Hand_0010115.jpg,0.051,0.101,0.188,0.22,0.107,0.056,0.378,0.246
Hand_0010116.jpg,0.051,0.101,0.19,0.23,0.107,0.056,0.366,0.231
Hand_0010117.jpg,0.051,0.101,0.189,0.229,0.107,0.056,0.355,0.232
Hand_0010118.jpg,0.051,0.101,0.166,0.233,0.107,0.056,0.331,0.247
Hand_0010119.jpg,0.051,0.101,0.158,0.233,0.107,0.056,0.313,0.257
Hand_0010120.jpg,0.051,0.101,0.159,0.231,0.107,0.056,0.34,0.25
Hand_0010121.jpg,0.051,0.101,0.153,0.237,0.107,0.056,0.329,0.263
Hand_0010122.jpg,0.051,0.101,0.154,0.235,0.107,0.06,0.348,0.257
Hand_0010123.jpg,0.051,0.101,0.107,0.244,0.107,0.07,0.363,0.199
Hand_0010124.jpg,0.051,0.101,0.102,0.244,0.107,0.066,0.359,0.197
Hand_0010125.jpg,0.051,0.101,0.148,0.216,0.107,0.056,0.467,0.275
Hand_0010126.jpg,0.051,0.101,0.145,0.217,0.107,0.056,0.47,0.271
Hand_0010127.jpg,0.051,0.101,0.144,0.213,0.107,0.056,0.467,0.266
Hand_0010128.jpg,0.051,0.101,0.142,0.209,0.107,0.056,0.381,0.245
Hand_0010129.jpg,0.051,0.101,0.141,0.209,0.107,0.056,0.388,0.228
Hand_0010130.jpg,0.051,0.101,0.141,0.205,0.107,0.056,0.285,0.209
Hand_0010131.jpg,0.051,0.101,0.143,0.206,0.107,0.056,0.285,0.173
Hand_0010133.jpg,0.051,0.101,0.156,0.228,0.107,0.056,0.361,0.162
Hand_0010134.jpg,0.051,0.101,0.156,0.23,0.107,0.056,0.362,0.162
Hand_0010135.jpg,0.051,0.101,0.159,0.235,0.107,0.056,0.35,0.159
Hand_0010136.jpg,0.051,0.101,0.159,0.212,0.107,0.056,0.354,0.152
Hand_0010137.jpg,0.051,0.101,0.159,0.225,0.107,0.056,0.386,0.157
Hand_0010138.jpg,0.051,0.101,0.156,0.229,0.107,0.056,0.398,0.155
Hand_0010139.jpg,0.051,0.101,0.155,0.226,0.107,0.056,0.411,0.153
Hand_0010140.jpg,0.051,0.101,0.156,0.227,0.107,0.056,0.4,0.152
Hand_0010141.jpg,0.051,0.101,0.154,0.223,0.107,0.056,0.448,0.154
Hand_0010142.jpg,0.051,0.101,0.157,0.223,0.107,0.057,0.412,0.151
Hand_0010143.jpg,0.051,0.101,0.167,0.221,0.107,0.057,0.416,0.147
Hand_0010144.jpg,0.051,0.101,0.169,0.225,0.107,0.056,0.393,0.166
Hand_0010145.jpg,0.051,0.101,0.168,0.242,0.107,0.056,0.376,0.158
Hand_0010146.jpg,0.051,0.101,0.168,0.229,0.107,0.056,0.41,0.158
Hand_0010147.jpg,0.051,0.101,0.16,0.221,0.107,0.056,0.467,0.157
Hand_0010148.jpg,0.051,0.101,0.155,0.217,0.107,0.057,0.466,0.154
Hand_0010149.jpg,0.051,0.101,0.154,0.218,0.107,0.061,0.474,0.156
Hand_0010150.jpg,0.051,0.101,0.157,0.218,0.107,0.064,0.469,0.153
Hand_0010151.jpg,0.051,0.101,0.159,0.215,0.107,0.065,0.467,0.155
Hand_0010152.jpg,0.051,0.101,0.157,0.215,0.107,0.066,0.457,0.162
Hand_0010153.jpg,0.051,0.101,0.158,0.213,0.107,0.066,0.478,0.163
Hand_0010155.jpg,0.051,0.101,0.137,0.101,0.107,0.056,0.471,0.373
Hand_0010156.jpg,0.051,0.101,0.135,0.101,0.107,0.056,0.473,0.374
Hand_0010157.jpg,0.051,0.101,0.135,0.101,0.107,0.056,0.48,0.379
Hand_0010158.jpg,0.051,0.101,0.139,0.102,0.107,0.056,0.491,0.376
Hand_0010159.jpg,0.051,0.101,0.137,0.101,0.107,0.056,0.479,0.378
Hand_0010160.jpg,0.051,0.101,0.137,0.101,0.107,0.056,0.459,0.377
Hand_0010161.jpg,0.051,0.101,0.137,0.101,0.107,0.056,0.435,0.376
Hand_0010162.jpg,0.051,0.101,0.138,0.101,0.107,0.056,0.405,0.34
Hand_0010163.jpg,0.051,0.101,0.14,0.101,0.107,0.056,0.376,0.339
Hand_0010164.jpg,0.051,0.101,0.137,0.101,0.107,0.056,0.363,0.345
Hand_0010165.jpg,0.051,0.101,0.137,0.101,0.107,0.056,0.366,0.348
Hand_0010166.jpg,0.051,0.101,0.139,0.101,0.107,0.056,0.359,0.334
Hand_0010167.jpg,0.051,0.101,0.139,0.101,0.107,0.056,0.349,0.337
Hand_0010168.jpg,0.051,0.101,0.142,0.101,0.107,0.056,0.346,0.341
Hand_0010169.jpg,0.051,0.101,0.139,0.101,0.107,0.056,0.348,0.324
Hand_0010170.jpg,0.051,0.101,0.139,0.101,0.107,0.056,0.349,0.329
Hand_0010171.jpg,0.051,0.101,0.14,0.101,0.107,0.056,0.349,0.329
Hand_0010175.jpg,0.051,0.101,0.199,0.141,0.107,0.056,0.306,0.156
Hand_0010176.jpg,0.051,0.101,0.194,0.14,0.107,0.056,0.281,0.155
Hand_0010178.jpg,0.051,0.101,0.193,0.137,0.107,0.061,0.238,0.162
Hand_0010179.jpg,0.051,0.101,0.193,0.138,0.107,0.066,0.244,0.164
Hand_0010180.jpg,0.051,0.101,0.193,0.137,0.107,0.082,0.247,0.161
Hand_0010181.jpg,0.051,0.101,0.196,0.138,0.107,0.085,0.227,0.155
Hand_0010183.jpg,0.051,0.101,0.218,0.179,0.107,0.056,0.37,0.137
Hand_0010184.jpg,0.051,0.101,0.22,0.176,0.107,0.056,0.384,0.137
Hand_0010185.jpg,0.051,0.101,0.219,0.175,0.107,0.056,0.35,0.135
Hand_0010186.jpg,0.051,0.101,0.225,0.173,0.107,0.056,0.339,0.136
Hand_0010187.jpg,0.051,0.101,0.218,0.181,0.107,0.056,0.331,0.132
Hand_0010188.jpg,0.051,0.101,0.224,0.179,0.107,0.056,0.334,0.132
Hand_0010189.jpg,0.051,0.101,0.22,0.183,0.107,0.061,0.329,0.133
Hand_0010190.jpg,0.051,0.101,0.226,0.182,0.107,0.077,0.303,0.13
Hand_0010191.jpg,0.051,0.101,0.222,0.179,0.107,0.083,0.301,0.132
Hand_0010192.jpg,0.051,0.101,0.221,0.179,0.107,0.092,0.302,0.133
Hand_0010193.jpg,0.051,0.101,0.214,0.179,0.107,0.092,0.306,0.131
Hand_0010194.jpg,0.051,0.101,0.211,0.194,0.107,0.094,0.306,0.131
Hand_0010195.jpg,0.051,0.101,0.214,0.19,0.107,0.095,0.315,0.133
